product1_id,product1_title,product1_brand,product1_description,product2_id,product2_title,product2_brand,product2_description,label
P004157,Poco X6 Pro 64GB Desert Titanium - Xiaomi Open Box,Xiaomi,"Experience 64GB, 48MP main camera, 6.7 inch AMOLED, Open Box with the Xiaomi Poco X6 Pro.",P004158,Xiaomi Poco X6 Pro Desert Titanium 128GB Open Box,Xiaomi,"Xiaomi's Poco X6 Pro features 128GB, 6.5in LCD 120Hz, A16 Bionic chip, Open Box for everyday use.",0
P008339,"Renewed Motorola Edge 40 64GB, Black",Motorola,"This Edge 40 from Motorola is equipped with A16 Bionic chip, 6.5in LCD 120Hz, 64GB, Renewed.",P008340,Renewed Motorola Edge 40 Black 64 GB,Motorola,"Motorola's Edge 40 features 6.5in LCD 120Hz, Renewed, A16 Bionic chip, 64 GB for everyday use.",1
P019957,Skechers Flex Advantage (UK 6) Triple Black,Skechers,"Flex Advantage by Skechers: UK 6, 43 inch screen, breathable knit.",P019958,Skechers Flex Advantage UK 10 Triple Black,Skechers,"Experience Mesh upper, UK 10, 55in display with the Skechers Flex Advantage.",0
P026041,"Deluxe Edition Rockstar Games Grand Theft Auto V, Standard",Rockstar Games,Grand Theft Auto V by Rockstar Games: Deluxe Edition.,P026042,Deluxe Edition Rockstar Games Red Dead Redemption 2 Standard,Rockstar Games,Experience Deluxe Edition with the Rockstar Games Red Dead Redemption 2.,0
P003975,Xiaomi Redmi Note 13 Pro Green 512GB Refurbished,Xiaomi,"This Redmi Note 13 Pro from Xiaomi is equipped with 512GB, Refurbished, 50 MP triple camera, 6.1-inch OLED display.",P003976,Refurbished Xiaomi Redmi Note 13 Pro Green 512 GB,Xiaomi,"The Xiaomi Redmi Note 13 Pro comes with 50 MP triple camera, 6.1-inch OLED display, 512 GB, Refurbished.",1
P022901,Samsung Odyssey G7 Black 32 inch,Samsung,"This Odyssey G7 from Samsung is equipped with Full HD resolution, 32 inch, 60Hz refresh rate.",P022902,Samsung Odyssey G7 Silver 32 inch,Samsung,"Experience 32 inch, QHD resolution, 60Hz refresh rate with the Samsung Odyssey G7.",0
P018111,Adidas Duramo SL UK 9 Blue,Adidas,"Experience UK 9, breathable knit, 55in display with the Adidas Duramo SL.",P018112,"Adidas Duramo SL UK 9, Blue",Adidas,"The Adidas Duramo SL comes with UK 9, 55in display, breathable knit.",1
P010451,"Dell Vostro 14 1TB SSD, Silver Non-Touch Display",Dell,"Dell's Vostro 14 features 1TB SSD, Core i5 12th Gen, Non-Touch Display, 16GB RAM for everyday use.",P010452,Non-Touch Display Vostro 14 1TB SSD Silver - Dell,Dell,"Experience Core i5 12th Gen, 1TB SSD, Non-Touch Display, 16GB RAM with the Dell Vostro 14.",1
P003759,Open Box 12R 64GB Midnight - OnePlus,OnePlus,"The OnePlus 12R comes with Dimensity 9200, 64GB, Open Box, 50 MP triple camera.",P003760,OnePlus 12R Midnight 64 GB Open Box,OnePlus,"The OnePlus 12R comes with Open Box, 64 GB, Dimensity 9200, 50 MP triple camera.",1
P009533,Ryzen 5 HP Pavilion 15 512GB SSD Space Gray,HP,"Pavilion 15 by HP: Ryzen 5, 16GB RAM, 512GB SSD, Core i5 12th Gen.",P009534,Ryzen 5 HP Pavilion 15 Space Gray 1TB SSD,HP,"HP's Pavilion 15 features Ryzen 5, Core i5 12th Gen, 1TB SSD, 16GB RAM for everyday use.",0
P018115,Adidas Duramo SL Blue UK 8,Adidas,"Adidas's Duramo SL features UK 8, 55in display, Mesh upper for everyday use.",P018116,Adidas Duramo SL UK 8 Blue,Adidas,"Adidas's Duramo SL features Mesh upper, UK 8, 55in display for everyday use.",1
P008133,"Motorola Edge 40 64GB, Black",Motorola,"Edge 40 by Motorola: 108MP quad camera, 6.1 Super Retina XDR, 64GB.",P008134,Motorola Edge 40 512GB Black,Motorola,"Motorola's Edge 40 features 6.7 inch AMOLED, 512GB, 50 MP triple camera for everyday use.",0
P010679,"Core i9 RTX 4070 Dell Inspiron 15 512GB SSD, Blue",Dell,"Experience 16GB RAM, Core i9 RTX 4070, Core i5 12th Gen, 512GB SSD with the Dell Inspiron 15.",P010680,Core i9 RTX 4070 Dell Inspiron 15 Blue 512GB SSD,Dell,"Experience Core i9 RTX 4070, Core i5 12th Gen, 16GB RAM, 512GB SSD with the Dell Inspiron 15.",1
P026425,"v3 TP-Link Archer AX21, White",TP-Link,This Archer AX21 from TP-Link is equipped with v3.,P026426,v3 TP-Link Deco X60 White,TP-Link,This Deco X60 from TP-Link is equipped with v3.,0
P024911,iRobot Roomba j7+ Black Cordless Vacuum,iRobot,"This Roomba j7+ from iRobot is equipped with Cordless Vacuum, 90 minute runtime, Powerful cyclone suction.",P024912,Cordless Vacuum Roomba j7+ Black - iRobot,iRobot,"This Roomba j7+ from iRobot is equipped with 90 minute runtime, Cordless Vacuum, Powerful cyclone suction.",1
P008013,"Realme 11 Pro 256GB, Green Renewed",Realme,"11 Pro by Realme: 50 MP triple camera, Renewed, 256GB, A16 Bionic chip.",P008014,Refurbished Realme 11 Pro Green 256GB,Realme,"11 Pro by Realme: A16 Bionic chip, 256GB, Refurbished, 6.5in LCD 120Hz.",0
P008213,Motorola Edge 50 Pro 64GB Black New,Motorola,"The Motorola Edge 50 Pro comes with New, Snapdragon 8 Gen 3, 64GB, 6.7 inch AMOLED.",P008214,Motorola Edge 50 Pro Black 512GB New,Motorola,"Experience 108MP quad camera, 512GB, A16 Bionic chip, New with the Motorola Edge 50 Pro.",0
P012099,Asus Zenbook 14 Blue 1TB SSD Non-Touch Display,Asus,"Asus's Zenbook 14 features 1TB SSD, 16GB RAM, Ryzen 7 RTX 4060, Non-Touch Display for everyday use.",P012100,"Non-Touch Display Asus Zenbook 14 1TB SSD, Blue",Asus,"Experience Ryzen 7 RTX 4060, Non-Touch Display, 16GB RAM, 1TB SSD with the Asus Zenbook 14.",1
P018001,Revolution 6 UK 9 Triple Black - Nike,Nike,"Experience UK 9, 55in display, breathable knit with the Nike Revolution 6.",P018002,Revolution 6 UK 9 Blue - Nike,Nike,"The Nike Revolution 6 comes with UK 9, 43 inch screen, Mesh upper.",0
P018465,Superstar UK 8 Blue - Adidas,Adidas,"Superstar by Adidas: 43 inch screen, UK 8, Mesh upper.",P018466,Adidas Superstar UK 10 Blue,Adidas,"Adidas's Superstar features breathable knit, UK 10, 43 inch screen for everyday use.",0
P024667,Vertex Pro Silver - Shark Robot Vacuum,Shark,"Vertex Pro by Shark: 90 minute runtime, Powerful cyclone suction, Robot Vacuum.",P024668,"Robot Vacuum Shark Vertex Pro, Silver",Shark,"Experience Robot Vacuum, Powerful cyclone suction, 90 minute runtime with the Shark Vertex Pro.",1
P025861,Deluxe Edition The Witcher 3 Standard - CD Projekt Red,CD Projekt Red,The CD Projekt Red The Witcher 3 comes with Deluxe Edition.,P025862,Deluxe Edition Cyberpunk 2077 Standard - CD Projekt Red,CD Projekt Red,The CD Projekt Red Cyberpunk 2077 comes with Deluxe Edition.,0
P000373,New Apple iPhone 15 (128GB) Blue,Apple,"The Apple iPhone 15 comes with 50 MP triple camera, 128GB, New, 6.1 Super Retina XDR.",P000374,"New Apple iPhone 15 512GB, Blue",Apple,"Apple's iPhone 15 features New, Dimensity 9200, 48MP main camera, 512GB for everyday use.",0
P017375,OnePlus U1S Black 55 inch,OnePlus,"The OnePlus U1S comes with 4K UHD resolution, 43 inch screen, 55 inch.",P017376,OnePlus U1S (55 inch) Black,OnePlus,"Experience 4K UHD resolution, 43 inch screen, 55 inch with the OnePlus U1S.",1
P014197,Ryzen 7 RTX 4060 Apple MacBook Air M3 Black 1TB SSD,Apple,"MacBook Air M3 by Apple: 1TB SSD, Ryzen 5 5600H, 32 GB RAM, Ryzen 7 RTX 4060.",P014198,Ryzen 5 Apple MacBook Air M3 (1TB SSD) Black,Apple,"This MacBook Air M3 from Apple is equipped with 16GB RAM, Ryzen 5, Core i5 12th Gen, 1TB SSD.",0
P012701,"Asus Zenbook 14 512GB SSD, Space Gray Core i5 RTX 3050",Asus,"Experience 512GB SSD, Core i5 RTX 3050, 32 GB RAM, Core i5 12th Gen with the Asus Zenbook 14.",P012702,Windows 11 Zenbook 14 512GB SSD Space Gray - Asus,Asus,"Experience 512GB SSD, Windows 11, 8GB RAM, Core i7 RTX 3050 with the Asus Zenbook 14.",0
P008503,"Motorola Edge 50 Pro 128GB, Desert Titanium",Motorola,"Motorola's Edge 50 Pro features 128GB, Tensor G3, 50 MP triple camera for everyday use.",P008504,Motorola Edge 50 Pro Desert Titanium 128 GB,Motorola,"Motorola's Edge 50 Pro features Tensor G3, 128 GB, 50 MP triple camera for everyday use.",1
P004705,Renewed Xiaomi Mi 13 128GB Desert Titanium,Xiaomi,"Mi 13 by Xiaomi: 108MP quad camera, 128GB, Renewed, A16 Bionic chip.",P004706,Xiaomi Mi 13 Phantom Black 128GB Renewed,Xiaomi,"This Mi 13 from Xiaomi is equipped with 48MP main camera, Tensor G3, 128GB, Renewed.",0
P005269,Pixel 7 64GB Midnight - Google Open Box,Google,"Google's Pixel 7 features 64GB, Tensor G3, 6.7 inch AMOLED, Open Box for everyday use.",P005270,"Open Box Google Pixel 7 128GB, Midnight",Google,"This Pixel 7 from Google is equipped with Open Box, 108MP quad camera, 128GB, Snapdragon 8 Gen 3.",0
P013939,Core i9 RTX 4070 Apple MacBook Air M3 (1TB SSD) Space Gray,Apple,"The Apple MacBook Air M3 comes with Core i5 12th Gen, 16GB RAM, 1TB SSD, Core i9 RTX 4070.",P013940,Core i9 RTX 4070 Apple MacBook Air M3 Space Gray 1TB SSD,Apple,"Apple's MacBook Air M3 features Core i5 12th Gen, 16GB RAM, 1TB SSD, Core i9 RTX 4070 for everyday use.",1
P006901,Renewed Oppo Reno 11 Pro (128GB) Desert Titanium,Oppo,"Experience Renewed, Exynos 2400, 128GB, 50 MP triple camera with the Oppo Reno 11 Pro.",P006902,"Renewed Oppo Reno 11 Pro 256GB, Desert Titanium",Oppo,"Reno 11 Pro by Oppo: Renewed, A16 Bionic chip, 256GB, 6.7 inch AMOLED.",0
P007859,"Realme GT 5 512GB, Green Open Box",Realme,"Experience 6.1 Super Retina XDR, Open Box, Snapdragon 8 Gen 3, 512GB with the Realme GT 5.",P007860,Open Box GT 5 512 GB Green - Realme,Realme,"The Realme GT 5 comes with Snapdragon 8 Gen 3, Open Box, 6.1 Super Retina XDR, 512 GB.",1
P007331,Refurbished Oppo F25 Pro 128GB Desert Titanium,Oppo,"Experience Refurbished, 128GB, 50 MP triple camera, 6.7 inch AMOLED with the Oppo F25 Pro.",P007332,Oppo F25 Pro Desert Titanium 128 GB Refurbished,Oppo,"The Oppo F25 Pro comes with Refurbished, 50 MP triple camera, 6.7 inch AMOLED, 128 GB.",1
P009075,Nothing Phone 1 (512GB) White,Nothing,"The Nothing Phone 1 comes with Exynos 2400, 108MP quad camera, 512GB.",P009076,Nothing Phone 1 White 512 GB,Nothing,"Experience Exynos 2400, 108MP quad camera, 512 GB with the Nothing Phone 1.",1
P010055,Ryzen 5 HP Envy x360 Black 256GB SSD,HP,"This Envy x360 from HP is equipped with 256GB SSD, Ryzen 5, Ryzen 7 RTX 4060, 32 GB RAM.",P010056,Ryzen 5 HP Envy x360 (256GB SSD) Black,HP,"HP's Envy x360 features Ryzen 7 RTX 4060, Ryzen 5, 256GB SSD, 32 GB RAM for everyday use.",1
P025895,"PC CD Projekt Red The Witcher 3, Standard",CD Projekt Red,CD Projekt Red's The Witcher 3 features PC for everyday use.,P025896,CD Projekt Red The Witcher 3 Standard PC,CD Projekt Red,Experience PC with the CD Projekt Red The Witcher 3.,1
P019927,Skechers Flex Advantage UK 7 Blue,Skechers,"Skechers's Flex Advantage features breathable knit, 55in display, UK 7 for everyday use.",P019928,"Skechers Flex Advantage UK 7, Blue",Skechers,"This Flex Advantage from Skechers is equipped with 55in display, UK 7, breathable knit.",1
P006989,Refurbished Oppo F25 Pro Desert Titanium 128GB,Oppo,"Oppo's F25 Pro features 128GB, 6.7 inch AMOLED, Refurbished, 108MP quad camera for everyday use.",P006990,"Refurbished Oppo F25 Pro 512GB, Desert Titanium",Oppo,"The Oppo F25 Pro comes with 512GB, Snapdragon 8 Gen 3, 6.7 inch AMOLED, Refurbished.",0
P019449,Reebok Flexagon Force Triple Black UK 6,Reebok,"Reebok's Flexagon Force features UK 6, breathable knit, 43 inch screen for everyday use.",P019450,Flexagon Force UK 7 Triple Black - Reebok,Reebok,"This Flexagon Force from Reebok is equipped with breathable knit, UK 7, 43 inch screen.",0
P017155,"Mi X Pro 4K 55 inch, Black",Mi,"X Pro 4K by Mi: QHD resolution, 55 inch, 55in display.",P017156,X Pro 4K 55 inch Black - Mi,Mi,"This X Pro 4K from Mi is equipped with QHD resolution, 55 inch, 55in display.",1
P025829,Madden NFL 24 Standard - EA Sports PC,EA Sports,EA Sports's Madden NFL 24 features PC for everyday use.,P025830,Standard Edition Madden NFL 24 Standard - EA Sports,EA Sports,Experience Standard Edition with the EA Sports Madden NFL 24.,0
P012929,Asus TUF Gaming A15 256GB SSD Blue Windows 11,Asus,"Asus's TUF Gaming A15 features 256GB SSD, 16GB RAM, Core i7 RTX 3050, Windows 11 for everyday use.",P012930,Asus TUF Gaming A15 (256GB SSD) Blue Non-Touch Display,Asus,"Experience 32 GB RAM, 256GB SSD, Ryzen 5 5600H, Non-Touch Display with the Asus TUF Gaming A15.",0
P020339,"Bajaj Majesty Toaster, Steel",Bajaj,"Bajaj's Majesty Toaster features 2 Litre, 750W motor for everyday use.",P020340,Bajaj Majesty Toaster Steel,Bajaj,"The Bajaj Majesty Toaster comes with 2 Litre, 750W motor.",1
P015255,Airdopes 441 Black - Boat,Boat,"The Boat Airdopes 441 comes with Heart rate monitor, Up to 30 hours battery.",P015256,Boat Airdopes 441 Black,Boat,"Airdopes 441 by Boat: Heart rate monitor, Up to 30 hours battery.",1
P008527,Motorola Edge 50 Pro (128GB) Midnight New,Motorola,"The Motorola Edge 50 Pro comes with 48MP main camera, 128GB, New, A16 Bionic chip.",P008528,"New Motorola Edge 50 Pro 128 GB, Midnight",Motorola,"The Motorola Edge 50 Pro comes with 48MP main camera, New, 128 GB, A16 Bionic chip.",1
P006963,New F25 Pro 512GB Titanium Gray - Oppo,Oppo,"Experience 512GB, 108MP quad camera, New, Dimensity 9200 with the Oppo F25 Pro.",P006964,New Oppo F25 Pro 512 GB Titanium Gray,Oppo,"Oppo's F25 Pro features Dimensity 9200, 512 GB, New, 108MP quad camera for everyday use.",1
P016607,"Samsung The Frame QLED 55 inch, Black",Samsung,"This The Frame QLED from Samsung is equipped with 43 inch screen, QHD resolution, 55 inch.",P016608,Samsung The Frame QLED Black 55 inch,Samsung,"The Samsung The Frame QLED comes with 55 inch, QHD resolution, 43 inch screen.",1
P012947,Core i7 16GB RAM Aspire 7 256GB SSD Space Gray - Acer,Acer,"Acer's Aspire 7 features 256GB SSD, Core i7 16GB RAM, Core i5 12th Gen, 32 GB RAM for everyday use.",P012948,Acer Aspire 7 256GB SSD Space Grey Core i7 16GB RAM,Acer,"This Aspire 7 from Acer is equipped with Core i7 16GB RAM, Core i5 12th Gen, 32 GB RAM, 256GB SSD.",1
P002549,"Samsung Galaxy A54 512GB, Blue",Samsung,"Galaxy A54 by Samsung: 6.1-inch OLED display, 512GB, Exynos 2400.",P002550,Galaxy A54 512GB Midnight - Samsung,Samsung,"Experience 512GB, Dimensity 9200, 48MP main camera with the Samsung Galaxy A54.",0
P012891,Core i7 16GB RAM TUF Gaming A15 256GB SSD Black - Asus,Asus,"TUF Gaming A15 by Asus: 256GB SSD, 8GB RAM, Core i7 16GB RAM, Ryzen 7 RTX 4060.",P012892,Core i7 16GB RAM Asus TUF Gaming A15 Black 256GB SSD,Asus,"The Asus TUF Gaming A15 comes with 256GB SSD, Ryzen 7 RTX 4060, 8GB RAM, Core i7 16GB RAM.",1
P004433,"Xiaomi Redmi Note 13 Pro 512GB, Blue",Xiaomi,"Xiaomi's Redmi Note 13 Pro features 512GB, Tensor G3, 108MP quad camera for everyday use.",P004434,Xiaomi Redmi Note 13 Pro Midnight 512GB,Xiaomi,"This Redmi Note 13 Pro from Xiaomi is equipped with 512GB, 108MP quad camera, 6.1-inch OLED display.",0
P008697,Motorola Edge 50 Pro 256GB Green Renewed,Motorola,"This Edge 50 Pro from Motorola is equipped with Renewed, Dimensity 9200, 256GB, 50 MP triple camera.",P008698,"Refurbished Motorola Edge 50 Pro 256GB, Green",Motorola,"This Edge 50 Pro from Motorola is equipped with 256GB, 6.5in LCD 120Hz, Refurbished, Dimensity 9200.",0
P007803,GT 5 128GB Phantom Black - Realme,Realme,"The Realme GT 5 comes with 108MP quad camera, 6.1-inch OLED display, 128GB.",P007804,GT 5 128 GB Phantom Black - Realme,Realme,"The Realme GT 5 comes with 6.1-inch OLED display, 108MP quad camera, 128 GB.",1
P024985,iRobot Roomba j7+ Black with crevice tool,iRobot,"Roomba j7+ by iRobot: with crevice tool, 40 minute runtime, 230AW suction power.",P024986,Roomba j7+ Black - iRobot with pet hair tool,iRobot,"The iRobot Roomba j7+ comes with with pet hair tool, 40 minute runtime, 230AW suction power.",0
P025537,"Jane Austen Sense and Sensibility, Hardcover 1st Edition",Jane Austen,The Jane Austen Sense and Sensibility comes with 1st Edition.,P025538,Sense and Sensibility Hardcover - Jane Austen 3rd Edition,Jane Austen,Experience 3rd Edition with the Jane Austen Sense and Sensibility.,0
P005811,Open Box Pixel 8 Pro 256GB White - Google,Google,"This Pixel 8 Pro from Google is equipped with Open Box, Snapdragon 8 Gen 3, 6.1 Super Retina XDR, 256GB.",P005812,"Google Pixel 8 Pro 256 GB, White Open Box",Google,"The Google Pixel 8 Pro comes with 6.1 Super Retina XDR, Snapdragon 8 Gen 3, 256 GB, Open Box.",1
P022893,Samsung Odyssey Neo G9 32 inch Black,Samsung,"Samsung's Odyssey Neo G9 features 32 inch, 4K UHD resolution, 144Hz refresh rate for everyday use.",P022894,Odyssey Neo G9 34 inch Black - Samsung,Samsung,"Samsung's Odyssey Neo G9 features 4K UHD resolution, 165Hz refresh rate, 34 inch for everyday use.",0
P004091,Xiaomi Mi 13 64GB White Refurbished,Xiaomi,"This Mi 13 from Xiaomi is equipped with 64GB, 6.7 inch AMOLED, A16 Bionic chip, Refurbished.",P004092,"Refurbished Xiaomi Mi 13 64 GB, White",Xiaomi,"Mi 13 by Xiaomi: 6.7 inch AMOLED, Refurbished, A16 Bionic chip, 64 GB.",1
P005619,Google Pixel 7 512GB Blue Renewed,Google,"This Pixel 7 from Google is equipped with A16 Bionic chip, 512GB, 6.5in LCD 120Hz, Renewed.",P005620,Google Pixel 7 Blue 512 GB Renewed,Google,"The Google Pixel 7 comes with A16 Bionic chip, Renewed, 512 GB, 6.5in LCD 120Hz.",1
P025637,1st Edition Suzanne Collins Catching Fire Paperback,Suzanne Collins,This Catching Fire from Suzanne Collins is equipped with 1st Edition.,P025638,Catching Fire Paperback - Suzanne Collins 3rd Edition,Suzanne Collins,Experience 3rd Edition with the Suzanne Collins Catching Fire.,0
P001249,"Apple iPhone 16 Pro 256GB, Green New",Apple,"Experience New, 50 MP triple camera, 256GB, 6.1 Super Retina XDR with the Apple iPhone 16 Pro.",P001250,New Apple iPhone 16 Pro Midnight 256GB,Apple,"This iPhone 16 Pro from Apple is equipped with 6.5in LCD 120Hz, 256GB, A16 Bionic chip, New.",0
P007551,New GT 5 64GB Desert Titanium - Realme,Realme,"The Realme GT 5 comes with 64GB, New, 6.1-inch OLED display, 50 MP triple camera.",P007552,New GT 5 64 GB Desert Titanium - Realme,Realme,"GT 5 by Realme: 6.1-inch OLED display, New, 50 MP triple camera, 64 GB.",1
P017287,OnePlus Y1S Pro 55 inch Black,OnePlus,"The OnePlus Y1S Pro comes with 55 inch, 4K UHD resolution, 43 inch screen.",P017288,OnePlus Y1S Pro Black 55 inch,OnePlus,"OnePlus's Y1S Pro features 55 inch, 43 inch screen, 4K UHD resolution for everyday use.",1
P023053,"ASUS TUF Gaming VG27AQ 27 inch, Black",ASUS,"ASUS's TUF Gaming VG27AQ features Full HD resolution, 27 inch, 144Hz refresh rate for everyday use.",P023054,ASUS TUF Gaming VG27AQ Black 34 inch,ASUS,"ASUS's TUF Gaming VG27AQ features 34 inch, QHD resolution, 60Hz refresh rate for everyday use.",0
P001521,"Samsung Galaxy S23 Ultra 64GB, Blue New",Samsung,"Samsung's Galaxy S23 Ultra features 50 MP triple camera, Dimensity 9200, 64GB, New for everyday use.",P001522,New Galaxy A54 64GB Blue - Samsung,Samsung,"Experience Dimensity 9200, 64GB, New, 50 MP triple camera with the Samsung Galaxy A54.",0
P005721,"Open Box Google Pixel 8 64GB, Blue",Google,"This Pixel 8 from Google is equipped with Open Box, 48MP main camera, 6.7 inch AMOLED, 64GB.",P005722,Google Pixel 8 Midnight 64GB Open Box,Google,"This Pixel 8 from Google is equipped with 64GB, 6.1-inch OLED display, 108MP quad camera, Open Box.",0
P002691,Samsung Galaxy Z Flip5 (128GB) Midnight New,Samsung,"Experience Tensor G3, 128GB, New, 108MP quad camera with the Samsung Galaxy Z Flip5.",P002692,"Samsung Galaxy Z Flip5 128 GB, Midnight New",Samsung,"Experience 128 GB, 108MP quad camera, Tensor G3, New with the Samsung Galaxy Z Flip5.",1
P020821,Microsoft Xbox Series X (512 Digital EditionGB) Black,Microsoft,"The Microsoft Xbox Series X comes with Ray tracing support, Fast load times, 512 Digital EditionGB.",P020822,Xbox Series S 512 Digital EditionGB Black - Microsoft,Microsoft,"This Xbox Series S from Microsoft is equipped with Custom SSD storage, 120fps gaming, 512 Digital EditionGB.",0
P006165,Vivo V29 (128GB) Green,Vivo,"This V29 from Vivo is equipped with 48MP main camera, Snapdragon 8 Gen 3, 128GB.",P006166,"Vivo V29 256GB, Green",Vivo,"Vivo's V29 features 50 MP triple camera, 256GB, Snapdragon 8 Gen 3 for everyday use.",0
P021903,Nikon D7500 (Body Only) Black Full Frame Sensor,Nikon,"The Nikon D7500 comes with Full Frame Sensor, Body Only, 1-inch sensor, 33MP resolution.",P021904,Full Frame Sensor D7500 Body Only Black - Nikon,Nikon,"D7500 by Nikon: 33MP resolution, Body Only, Full Frame Sensor, 1-inch sensor.",1
P002169,Galaxy S23 Ultra 128GB Black - Samsung,Samsung,"Samsung's Galaxy S23 Ultra features 128GB, 6.7 inch AMOLED, 108MP quad camera for everyday use.",P002170,Samsung Galaxy S23 Ultra 128GB Midnight,Samsung,"Experience Snapdragon 8 Gen 3, 6.5in LCD 120Hz, 128GB with the Samsung Galaxy S23 Ultra.",0
P013273,Ryzen 7 RTX 4060 Acer Aspire 7 (256GB SSD) Space Gray,Acer,"Aspire 7 by Acer: 32 GB RAM, 256GB SSD, Ryzen 7 RTX 4060, Core i5 12th Gen.",P013274,Windows 11 Acer Aspire 7 (256GB SSD) Space Gray,Acer,"This Aspire 7 from Acer is equipped with Ryzen 7 RTX 4060, 16GB RAM, 256GB SSD, Windows 11.",0
P021665,"APS-C Sensor Sony ZV-E10 Body Only, Black",Sony,"This ZV-E10 from Sony is equipped with APS-C sensor, 33MP resolution, APS-C Sensor, Body Only.",P021666,Sony ZV-E10 (with 18-55mm Lens) Black APS-C Sensor,Sony,"This ZV-E10 from Sony is equipped with 33MP resolution, with 18-55mm Lens, Full-frame sensor, APS-C Sensor.",0
